IP-E012.1(2.8)PE_V.1 уличная камера видеонаблюдения Optimus;https://sv22.ru/catalog/323/10572/;065084;6293
BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11372/;069936;5590
DS-I200(D) (2.8 mm)HiWatch уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12767/;069338;7290
PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/10855/;067505;6890
PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера с микрофоном;https://sv22.ru/catalog/323/10856/;067506;9120
BASIC 30 (ver.1475) Novicam купольная внутренняя IP видеокамера;https://sv22.ru/catalog/323/12917/;078286;4990
PRO 23 (ver.1410) Novicam уличная всепогодная IP-камера c микрофоном;https://sv22.ru/catalog/323/11610/;071321;9120
DS-I203 (D) (2.8 mm) 2Мп уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12771/;069988;7290
PRO 23 (ver.1400) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11079/;068361;6990
DS-I400(С) (2.8 mm) 4Мп уличная цилиндрическая IP-камера HiWatch;https://sv22.ru/catalog/323/12780/;073709;9990
IPC-T020(B) (2.8mm) 2Мп уличная купольная IP-камера с EXIR-подсветкой до 25м HiWatch Ecoline;https://sv22.ru/catalog/323/12882/;075932;6390
DS-I202 (D) (2.8 mm) 2Мп уличная купольная IP-видеокамера HiWatch;https://sv22.ru/catalog/323/12922/;068677;7790
IPC-B020(B) (2.8mm) 2Мп уличная цилиндрическая IP-камера HiWatch;https://sv22.ru/catalog/323/12888/;077965;6390
BASIC 53 (ver.1403) Novicam уличная всепогодная IP видеокамера;https://sv22.ru/catalog/323/11206/;069045;8690
PRO 43 (ver.1407) Novicam уличная всепогодная IP-камера со встроенным микрофоном;https://sv22.ru/catalog/323/11624/;071406;11990
PRO 43 (ver.1415) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/12975/;072250;9690
BASIC 32 (ver.1356) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/11427/;070346;5790
PRO 42M (ver.1485) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/13137/;079713;12390
BASIC 30 (ver.1355) Novicam купольная внутренняя IP видеокамера;https://sv22.ru/catalog/323/11401/;070109;4990
PRO 25 (ver.1281) Novicam внутренняя компактная IP-камера c Wi-Fi;https://sv22.ru/catalog/323/8131/;050646;10690
BASIC 32 (ver.1476) Novicam уличная всепогодная купольная IP видеокамера;https://sv22.ru/catalog/323/13016/;078840;5790
DS-I402(C) (2.8 mm) HiWatch уличная купольная IP-камера HiWatch;https://sv22.ru/catalog/323/8040/;050796;10390
DS-I250L(B) (2.8 mm) 2Мп уличная цилиндрическая IP-камера ColorVu HiWatch;https://sv22.ru/catalog/323/12783/;074434;8990
PRO 27 (ver.1283) Novicam уличная всепогодная купольная вандалозащищенная IP-камера;https://sv22.ru/catalog/323/8127/;050632;13590
DS-I253M(B) (2.8 mm) 2Мп уличная IP-камера с встроенным микрофоном HiWatch;https://sv22.ru/catalog/323/12769/;069815;9990
PRO 42  (ver.1421) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/11600/;071242;9690
DS-I214(B) (2.8 mm) 2Мп внутренняя IP-камера HiWatch;https://sv22.ru/catalog/323/12765/;055974;10590
IP-P002.1(3.6)D_v.1 уличная камера видеонаблюдения Optimus;https://sv22.ru/catalog/323/7891/;049875;7979
PRO 23 (ver.1396) Novicam уличная всепогодная IP-камера с Wi-Fi встроенный микрофон;https://sv22.ru/catalog/323/10542/;064917;9690
DS-I450L(B) (2.8 mm) IP-видеокамера уличная цилиндрическая с технологией ColorVu HiWatch;https://sv22.ru/catalog/323/12787/;076503;12390
PRO 42 (ver.1406) Novicam уличная всепогодная купольная IP-камера с микрофоном;https://sv22.ru/catalog/323/12646/;072254;12390
BASIC 37 (ver.1359) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/11336/;069675;7390
DS-I253L(B) (2.8 mm) 2Мп уличная IP-камера ColorVu HiWatch;https://sv22.ru/catalog/323/12774/;071215;8990
DS-I259M(C) (2.8 mm) 2Мп IP-камера с встроенным микрофоном HiWatch;https://sv22.ru/catalog/323/12764/;054105;12190
BASIC 52 (ver.1402) Novicam уличная всепогодная купольная IP видеокамера;https://sv22.ru/catalog/323/11205/;069044;8890
BASIC 38 (ver.1360) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11347/;069794;7990
IP-S012.1(2.8)P уличная IP камера видеонаблюдения Optimus;https://sv22.ru/catalog/323/11636/;071421;6588
PRO 225 (ver.1414) Novicam уличная всепогодная купольная поворотная IP-камера;https://sv22.ru/catalog/323/11357/;069909;50280
PRO 24 (ver.1418) Novicam уличная всепогодная купольная вандалозащищенная IP-камера;https://sv22.ru/catalog/323/12044/;071555;7150
DS-I453M (2.8 mm) 4Мп уличная купольная IP-камера с встроенным микрофоном HiWatch;https://sv22.ru/catalog/323/12806/;077905;13690
IP-E012.1(2.8)PE_V.1 уличная камера видеонаблюдения Optimus;https://sv22.ru/catalog/323/10572/;065084;6293
BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11372/;069936;"BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера; 1/2.9"" Прогрессивная CMOS F23; 1080p, (1920x1080), 25/30 к/с; объектив 3.6 мм; 3 Mpix c ИК коррекцией; ИК подсветка SMART 25 м, 35° основной / до 120° рассеянный; ИК фильтр механический; 1 х RCA; угол обзора по В/Г/Д: 44°/87°/105°; PoE; поддержка облачного сервиса IPEYE; -35°С ~ +60°С; IP67; 73x166 мм.";5590
DS-I200(D) (2.8 mm)HiWatch уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12767/;069338;"DS-I200 (D) (2.8 mm) HiWatch 2Мп уличная IP-камера; 1/2.7'' Progressive Scan CMOS матрица; объектив 2.8 мм; угол обзора В/Г/Д: 60/112.1°/132°; механический ИК-фильтр; DWDR; 3D DNR; BLC; EXIR-подсветка, 30 м; IP67; -40°C до +60°C; PoE; 69.166х172.7мм; 270 г.";7290
PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/10855/;067505;"PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; 1080p (1920x1080) 25/30 к/с; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; угол обзора по В/Г/Д: 60°/112°/132°; объектив 2.8 мм, 2 Мп c ИК коррекцией; PoE; D-WDR; IP67; -45°С ~ +60°С; 110х85 мм.";6890
PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера с микрофоном;https://sv22.ru/catalog/323/10856/;067506;"PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; (1080p); 25/30 к/с; объектив 2 Мп c ИК коррекцией; ИК-подсветка EXIR SMART 30 м, 35° основной/до 120° рассеянный; объективы фиксированный 2.8 мм; угол обзора В/Г/Д: 60°/112°132°; встроенный микрофон; H.265+; P2P; PoE; D-WDR; 3D вращение камеры в корпусе; MicroSD; IP67; -45°С ~ +60°С; 110х85 мм.";9120
BASIC 30 (ver.1475) Novicam купольная внутренняя IP видеокамера;https://sv22.ru/catalog/323/12917/;078286;"BASIC 30 (ver.1475) Novicam купольная внутренняя IP видеокамера; 1/2.9"" Прогрессивная CMOS GC2063; Основной поток: 3 Мп (23041296) 25/30 к/с, 1080p (19201080) 25/30 к/с, 720p (1280720) 25/30 к/с; Дополнительный поток: 720p (1280720) 25/30 к/с, 480p (720480) 25/30 к/с; объектив 3.6 мм, 3 Mpix c ИК коррекцией; угол обзора по В/Г/Д: 43°/84°/100°; 1 х RCA; ИК подсветка SMART 20 м, 35° основной / до 120° рассеянный; детектор двиижения; антитуман; поддержка облачного сервиса IPEYE; ONVIF; PoE; AVPC; BLC; 2D-DNR, 3D-DNR; -35°С ~ +60°С; 92x78 мм.";4990
PRO 23 (ver.1410) Novicam уличная всепогодная IP-камера c микрофоном;https://sv22.ru/catalog/323/11610/;071321;"PRO 23 (ver.1410) Novicam уличная всепогодная IP-камера c микрофоном; 1/2.7"" 2.1 Мп Прогрессивная CMOS; 1080p (1920x1080) 25/30 к/с; объектив 2.8 мм, 2 Мп c ИК коррекцией; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; угол обзора по В/Г/Д: 60°/112°/132°; слот Micro SD (до 256 Гб); поддержка ONVIF, бесплатный облачный сервис P2P; D-WDR; PoE; встроенный микрофон; IP67; -45°С ~ +60°С; 70х147 мм.";9120
BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11372/;069936;"BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера; 1/2.9"" Прогрессивная CMOS F23; 1080p, (1920x1080), 25/30 к/с; объектив 3.6 мм; 3 Mpix c ИК коррекцией; ИК подсветка SMART 25 м, 35° основной / до 120° рассеянный; ИК фильтр механический; 1 х RCA; угол обзора по В/Г/Д: 44°/87°/105°; PoE; поддержка облачного сервиса IPEYE; -35°С ~ +60°С; IP67; 73x166 мм.";5590
DS-I200(D) (2.8 mm)HiWatch уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12767/;069338;"DS-I200 (D) (2.8 mm) HiWatch 2Мп уличная IP-камера; 1/2.7'' Progressive Scan CMOS матрица; объектив 2.8 мм; угол обзора В/Г/Д: 60/112.1°/132°; механический ИК-фильтр; DWDR; 3D DNR; BLC; EXIR-подсветка, 30 м; IP67; -40°C до +60°C; PoE; 69.166х172.7мм; 270 г.";7290
PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/10855/;067505;"PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; 1080p (1920x1080) 25/30 к/с; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; угол обзора по В/Г/Д: 60°/112°/132°; объектив 2.8 мм, 2 Мп c ИК коррекцией; PoE; D-WDR; IP67; -45°С ~ +60°С; 110х85 мм.";6890
PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера с микрофоном;https://sv22.ru/catalog/323/10856/;067506;"PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; (1080p); 25/30 к/с; объектив 2 Мп c ИК коррекцией; ИК-подсветка EXIR SMART 30 м, 35° основной/до 120° рассеянный; объективы фиксированный 2.8 мм; угол обзора В/Г/Д: 60°/112°132°; встроенный микрофон; H.265+; P2P; PoE; D-WDR; 3D вращение камеры в корпусе; MicroSD; IP67; -45°С ~ +60°С; 110х85 мм.";9120
BASIC 30 (ver.1475) Novicam купольная внутренняя IP видеокамера;https://sv22.ru/catalog/323/12917/;078286;"BASIC 30 (ver.1475) Novicam купольная внутренняя IP видеокамера; 1/2.9"" Прогрессивная CMOS GC2063; Основной поток: 3 Мп (23041296) 25/30 к/с, 1080p (19201080) 25/30 к/с, 720p (1280720) 25/30 к/с; Дополнительный поток: 720p (1280720) 25/30 к/с, 480p (720480) 25/30 к/с; объектив 3.6 мм, 3 Mpix c ИК коррекцией; угол обзора по В/Г/Д: 43°/84°/100°; 1 х RCA; ИК подсветка SMART 20 м, 35° основной / до 120° рассеянный; детектор двиижения; антитуман; поддержка облачного сервиса IPEYE; ONVIF; PoE; AVPC; BLC; 2D-DNR, 3D-DNR; -35°С ~ +60°С; 92x78 мм.";4990
PRO 23 (ver.1410) Novicam уличная всепогодная IP-камера c микрофоном;https://sv22.ru/catalog/323/11610/;071321;"PRO 23 (ver.1410) Novicam уличная всепогодная IP-камера c микрофоном; 1/2.7"" 2.1 Мп Прогрессивная CMOS; 1080p (1920x1080) 25/30 к/с; объектив 2.8 мм, 2 Мп c ИК коррекцией; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; угол обзора по В/Г/Д: 60°/112°/132°; слот Micro SD (до 256 Гб); поддержка ONVIF, бесплатный облачный сервис P2P; D-WDR; PoE; встроенный микрофон; IP67; -45°С ~ +60°С; 70х147 мм.";9120
DS-I203 (D) (2.8 mm) 2Мп уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12771/;069988;"DS-I203 (D) (2.8 mm) IP-видеокамера купольная уличная; 1/2.7'' Progressive Scan CMOS; 1920х1080 - 25 к/с; 2.8 мм; 0.01/0 Лк; ИК подсветка EXIR 30 м; H.265/H.265+/H.264/H.264+/MJPEG; механический ИК-фильтр; DWDR; 3D DNR; BLC; Hik-Connect; 12 DC/PoE; 6.5 Вт; IP67; -40...+60°C;  110 х 85.3мм.";7290
PRO 23 (ver.1400) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11079/;068361;"PRO 23 (ver.1400) Novicam уличная всепогодная IP-камера; 1/2.7"" 2.1 Mpix Прогрессивная CMOS; 1080p; механический ИК фильтр; объективы 2.8 мм; угол обзора В/Г/Д: 60°/112°/132°; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; объектив 2 Mpix c ИК коррекцией; D-WDR; PoE; -45°С ~ +60°С; IP67; 70х147 мм.";6990
DS-I400(С) (2.8 mm) 4Мп уличная цилиндрическая IP-камера HiWatch;https://sv22.ru/catalog/323/12780/;073709;"DS-I400(С) (2.8 mm) 4Мп уличная цилиндрическая IP-камера HiWatch; 1/3'' Progressive Scan CMOS матрица; 20 к/с @ 25601440, 25 к/с; объектив 2.8 мм; угол обзора В/Г/Д: 53.1°/98°/114.7°; механический ИК-фильтр; WDR 120дБ; ROI; 3D DNR; BLC; EXIR-подсветка, 30 м; IP67; -40°C до +60°C; PoE; 177.6  66.2  67.8 мм; 270 г.";9990
IPC-T020(B) (2.8mm) 2Мп уличная купольная IP-камера с EXIR-подсветкой до 25м HiWatch Ecoline;https://sv22.ru/catalog/323/12882/;075932;"IPC-T020(B) (2.8mm) 2Мп уличная купольная IP-камера с EXIR-подсветкой до 25 м HiWatch Ecoline; 1/2.8'' Progressive Scan CMOS матрица; объектив 2.8 мм; угол обзора В/Г/Д: 62°/114,8°/135.5°; механический ИК-фильтр; 0.028Лк@F2.0; H.265/ H.265+ /H.264/H.264+/MJPEG, DWDR; 3D DNR; BLC; Smart ИК, 25 м; видеобитрейт 32кбит/с-8Мбит/с; -40°C до +60°C; PoE; 110  93.2 мм; 360 г.";6390
BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера;https://sv22.ru/catalog/323/11372/;069936;"BASIC 33 (ver.1357) Novicam уличная всепогодная IP-камера; 1/2.9"" Прогрессивная CMOS F23; 1080p, (1920x1080), 25/30 к/с; объектив 3.6 мм; 3 Mpix c ИК коррекцией; ИК подсветка SMART 25 м, 35° основной / до 120° рассеянный; ИК фильтр механический; 1 х RCA; угол обзора по В/Г/Д: 44°/87°/105°; PoE; поддержка облачного сервиса IPEYE; -35°С ~ +60°С; IP67; 73x166 мм.";5590
DS-I200(D) (2.8 mm)HiWatch уличная IP-камера HiWatch;https://sv22.ru/catalog/323/12767/;069338;"DS-I200 (D) (2.8 mm) HiWatch 2Мп уличная IP-камера; 1/2.7'' Progressive Scan CMOS матрица; объектив 2.8 мм; угол обзора В/Г/Д: 60/112.1°/132°; механический ИК-фильтр; DWDR; 3D DNR; BLC; EXIR-подсветка, 30 м; IP67; -40°C до +60°C; PoE; 69.166х172.7мм; 270 г.";7290
PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера;https://sv22.ru/catalog/323/10855/;067505;"PRO 22 (ver.1408) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; 1080p (1920x1080) 25/30 к/с; ИК подсветка EXIR SMART 30 м, 35° основной / до 120° рассеянный; угол обзора по В/Г/Д: 60°/112°/132°; объектив 2.8 мм, 2 Мп c ИК коррекцией; PoE; D-WDR; IP67; -45°С ~ +60°С; 110х85 мм.";6890
PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера с микрофоном;https://sv22.ru/catalog/323/10856/;067506;"PRO 22 (ver.1409) Novicam уличная всепогодная купольная IP-камера; 1/2.7"" 2.1 Мп Прогрессивная CMOS; (1080p); 25/30 к/с; объектив 2 Мп c ИК коррекцией; ИК-подсветка EXIR SMART 30 м, 35° основной/до 120° рассеянный; объективы фиксированный 2.8 мм; угол обзора В/Г/Д: 60°/112°132°; встроенный микрофон; H.265+; P2P; PoE; D-WDR; 3D вращение камеры в корпусе; MicroSD; IP67; -45°С ~ +60°С; 110х85 мм.";9120
